# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.54555       	DILUPBiCGStab	3.759600e-06	1.347280e-10	1	2.005020e-05	6.325140e-10	1	false	GAMG	9.740880e-08	1.250460e-09	1	true
1.54556       	DILUPBiCGStab	3.757920e-06	1.346120e-10	1	2.004320e-05	6.315140e-10	1	false	GAMG	9.880890e-08	1.241000e-09	1	true
1.54556       	DILUPBiCGStab	3.756820e-06	1.346260e-10	1	2.003990e-05	6.304960e-10	1	false	GAMG	9.574960e-08	1.221200e-09	1	true
1.54556       	DILUPBiCGStab	3.756390e-06	1.347010e-10	1	2.003940e-05	6.294950e-10	1	false	GAMG	9.384050e-08	1.210490e-09	1	true
1.54557       	DILUPBiCGStab	3.756030e-06	1.347730e-10	1	2.003860e-05	6.285770e-10	1	false	GAMG	9.177860e-08	1.198720e-09	1	true
1.54557       	DILUPBiCGStab	3.756320e-06	1.348200e-10	1	2.003970e-05	6.270900e-10	1	false	GAMG	9.368080e-08	1.203360e-09	1	true
1.54557       	DILUPBiCGStab	3.756900e-06	1.349120e-10	1	2.004190e-05	6.251380e-10	1	false	GAMG	9.392610e-08	1.222660e-09	1	true
1.54558       	DILUPBiCGStab	3.758290e-06	1.349980e-10	1	2.004460e-05	6.228090e-10	1	false	GAMG	1.045110e-07	1.245920e-09	1	true
1.54558       	DILUPBiCGStab	3.759530e-06	1.352080e-10	1	2.004590e-05	6.219180e-10	1	false	GAMG	1.032950e-07	1.189240e-09	1	true
1.54559       	DILUPBiCGStab	3.758400e-06	1.352810e-10	1	2.004670e-05	6.217930e-10	1	false	GAMG	9.720300e-08	1.177880e-09	1	true
1.54559       	DILUPBiCGStab	3.757630e-06	1.353370e-10	1	2.004940e-05	6.210040e-10	1	false	GAMG	9.151900e-08	1.219590e-09	1	true
1.54559       	DILUPBiCGStab	3.757770e-06	1.354110e-10	1	2.005140e-05	6.206220e-10	1	false	GAMG	9.342050e-08	1.219770e-09	1	true
1.5456        	DILUPBiCGStab	3.758120e-06	1.354960e-10	1	2.005380e-05	6.209550e-10	1	false	GAMG	9.181910e-08	1.203080e-09	1	true
1.5456        	DILUPBiCGStab	3.758140e-06	1.355370e-10	1	2.005530e-05	6.194210e-10	1	false	GAMG	9.435670e-08	1.196160e-09	1	true
1.5456        	DILUPBiCGStab	3.757590e-06	1.356050e-10	1	2.005570e-05	6.186960e-10	1	false	GAMG	1.072570e-07	1.180010e-09	1	true
1.54561       	DILUPBiCGStab	3.757340e-06	1.356490e-10	1	2.005450e-05	6.176200e-10	1	false	GAMG	9.596850e-08	1.169130e-09	1	true
1.54561       	DILUPBiCGStab	3.757240e-06	1.357270e-10	1	2.005370e-05	6.164240e-10	1	false	GAMG	8.844500e-08	1.180390e-09	1	true
1.54561       	DILUPBiCGStab	3.757280e-06	1.357640e-10	1	2.005190e-05	6.153590e-10	1	false	GAMG	9.178160e-08	1.174130e-09	1	true
1.54562       	DILUPBiCGStab	3.757220e-06	1.357630e-10	1	2.005010e-05	6.140910e-10	1	false	GAMG	9.160130e-08	1.170920e-09	1	true
1.54562       	DILUPBiCGStab	3.761200e-06	1.361400e-10	1	2.006620e-05	6.142110e-10	1	false	GAMG	9.321650e-08	1.197390e-09	1	true
1.54563       	DILUPBiCGStab	3.762320e-06	1.361920e-10	1	2.006480e-05	6.129690e-10	1	false	GAMG	9.921080e-08	1.222230e-09	1	true
1.54563       	DILUPBiCGStab	3.762480e-06	1.363290e-10	1	2.006120e-05	6.123220e-10	1	false	GAMG	1.035590e-07	1.181750e-09	1	true
1.54563       	DILUPBiCGStab	3.760940e-06	1.363660e-10	1	2.006020e-05	6.125890e-10	1	false	GAMG	9.519820e-08	1.175250e-09	1	true
1.54564       	DILUPBiCGStab	3.760120e-06	1.364040e-10	1	2.006080e-05	6.116000e-10	1	false	GAMG	9.219720e-08	1.232440e-09	1	true
1.54564       	DILUPBiCGStab	3.760170e-06	1.364260e-10	1	2.006230e-05	6.094000e-10	1	false	GAMG	9.391430e-08	1.245360e-09	1	true
1.54564       	DILUPBiCGStab	3.760880e-06	1.365280e-10	1	2.006700e-05	6.084170e-10	1	false	GAMG	9.268170e-08	1.254960e-09	1	true
1.54565       	DILUPBiCGStab	3.762100e-06	1.367460e-10	1	2.007510e-05	6.088190e-10	1	false	GAMG	9.363890e-08	1.275350e-09	1	true
1.54565       	DILUPBiCGStab	3.763000e-06	1.369670e-10	1	2.008150e-05	6.093340e-10	1	false	GAMG	9.486090e-08	1.241160e-09	1	true
1.54566       	DILUPBiCGStab	3.762100e-06	1.370390e-10	1	2.008030e-05	6.088920e-10	1	false	GAMG	9.620350e-08	1.226110e-09	1	true
1.54566       	DILUPBiCGStab	3.761200e-06	1.370990e-10	1	2.007820e-05	6.082890e-10	1	false	GAMG	9.013820e-08	1.252220e-09	1	true
1.54566       	DILUPBiCGStab	3.760880e-06	1.371340e-10	1	2.007940e-05	6.080030e-10	1	false	GAMG	8.834130e-08	1.252440e-09	1	true
1.54567       	DILUPBiCGStab	3.761270e-06	1.371630e-10	1	2.008200e-05	6.081620e-10	1	false	GAMG	8.946190e-08	1.251790e-09	1	true
1.54567       	DILUPBiCGStab	3.762200e-06	1.371800e-10	1	2.008670e-05	6.076570e-10	1	false	GAMG	9.201690e-08	1.302390e-09	1	true
1.54567       	DILUPBiCGStab	3.763680e-06	1.372830e-10	1	2.009000e-05	6.084120e-10	1	false	GAMG	9.940310e-08	1.299040e-09	1	true
1.54568       	DILUPBiCGStab	3.763890e-06	1.374690e-10	1	2.008840e-05	6.091140e-10	1	false	GAMG	1.026640e-07	1.212400e-09	1	true
1.54568       	DILUPBiCGStab	3.762600e-06	1.375600e-10	1	2.008880e-05	6.103950e-10	1	false	GAMG	9.321980e-08	1.232700e-09	1	true
1.54568       	DILUPBiCGStab	3.762150e-06	1.375870e-10	1	2.008960e-05	6.105480e-10	1	false	GAMG	9.270400e-08	1.249130e-09	1	true
1.54569       	DILUPBiCGStab	3.762270e-06	1.375820e-10	1	2.008900e-05	6.101150e-10	1	false	GAMG	9.276450e-08	1.231410e-09	1	true
1.54569       	DILUPBiCGStab	3.765780e-06	1.379470e-10	1	2.010540e-05	6.119830e-10	1	false	GAMG	9.329160e-08	1.211240e-09	1	true
1.5457        	DILUPBiCGStab	3.765560e-06	1.379620e-10	1	2.010320e-05	6.127360e-10	1	false	GAMG	9.346600e-08	1.210180e-09	1	true
1.5457        	DILUPBiCGStab	3.765050e-06	1.380350e-10	1	2.010060e-05	6.123250e-10	1	false	GAMG	9.471950e-08	1.185760e-09	1	true
1.5457        	DILUPBiCGStab	3.764430e-06	1.380880e-10	1	2.009700e-05	6.122580e-10	1	false	GAMG	8.997720e-08	1.177910e-09	1	true
1.54571       	DILUPBiCGStab	3.763810e-06	1.381350e-10	1	2.009440e-05	6.128710e-10	1	false	GAMG	8.805160e-08	1.179790e-09	1	true
1.54571       	DILUPBiCGStab	3.763530e-06	1.382200e-10	1	2.009290e-05	6.119580e-10	1	false	GAMG	8.832480e-08	1.171170e-09	1	true
1.54571       	DILUPBiCGStab	3.763400e-06	1.382580e-10	1	2.009060e-05	6.128450e-10	1	false	GAMG	8.985220e-08	1.157910e-09	1	true
1.54572       	DILUPBiCGStab	3.764270e-06	1.382820e-10	1	2.008930e-05	6.115540e-10	1	false	GAMG	9.039050e-08	1.161990e-09	1	true
1.54572       	DILUPBiCGStab	3.765230e-06	1.383660e-10	1	2.008910e-05	6.117600e-10	1	false	GAMG	9.515750e-08	1.160530e-09	1	true
1.54573       	DILUPBiCGStab	3.764810e-06	1.385130e-10	1	2.008800e-05	6.117150e-10	1	false	GAMG	9.520030e-08	1.150370e-09	1	true
1.54573       	DILUPBiCGStab	3.763800e-06	1.386330e-10	1	2.008790e-05	6.125580e-10	1	false	GAMG	9.146780e-08	1.157450e-09	1	true
1.54573       	DILUPBiCGStab	3.763630e-06	1.387020e-10	1	2.008830e-05	6.142330e-10	1	false	GAMG	9.037070e-08	1.193740e-09	1	true
1.54574       	DILUPBiCGStab	3.763930e-06	1.386610e-10	1	2.009070e-05	6.141180e-10	1	false	GAMG	9.136370e-08	1.192210e-09	1	true
1.54574       	DILUPBiCGStab	3.764280e-06	1.387940e-10	1	2.009230e-05	6.133550e-10	1	false	GAMG	9.190200e-08	1.181900e-09	1	true
1.54574       	DILUPBiCGStab	3.764720e-06	1.387880e-10	1	2.009480e-05	6.151250e-10	1	false	GAMG	9.292420e-08	1.194790e-09	1	true
1.54575       	DILUPBiCGStab	3.765680e-06	1.390890e-10	1	2.010090e-05	6.170520e-10	1	false	GAMG	9.458080e-08	1.224760e-09	1	true
1.54575       	DILUPBiCGStab	3.767270e-06	1.394850e-10	1	2.010990e-05	6.181570e-10	1	false	GAMG	9.032410e-08	1.240650e-09	1	true
1.54576       	DILUPBiCGStab	3.767560e-06	1.396940e-10	1	2.011120e-05	6.184340e-10	1	false	GAMG	8.849590e-08	1.228750e-09	1	true
1.54576       	DILUPBiCGStab	3.765570e-06	1.396110e-10	1	2.010440e-05	6.193390e-10	1	false	GAMG	8.897900e-08	1.264950e-09	1	true
1.54576       	DILUPBiCGStab	3.764850e-06	1.395490e-10	1	2.009890e-05	6.192850e-10	1	false	GAMG	9.039700e-08	1.271510e-09	1	true
1.54577       	DILUPBiCGStab	3.768890e-06	1.400330e-10	1	2.011480e-05	6.221630e-10	1	false	GAMG	9.422790e-08	1.296850e-09	1	true
1.54577       	DILUPBiCGStab	3.770290e-06	1.401970e-10	1	2.011220e-05	6.228900e-10	1	false	GAMG	9.589870e-08	1.283690e-09	1	true
1.54577       	DILUPBiCGStab	3.769740e-06	1.404470e-10	1	2.010790e-05	6.236980e-10	1	false	GAMG	9.298330e-08	1.223040e-09	1	true
1.54578       	DILUPBiCGStab	3.768110e-06	1.405860e-10	1	2.010570e-05	6.246120e-10	1	false	GAMG	8.767060e-08	1.239480e-09	1	true
1.54578       	DILUPBiCGStab	3.767470e-06	1.406510e-10	1	2.010560e-05	6.248740e-10	1	false	GAMG	9.198050e-08	1.232710e-09	1	true
1.54578       	DILUPBiCGStab	3.767260e-06	1.407070e-10	1	2.010530e-05	6.251480e-10	1	false	GAMG	9.225060e-08	1.223040e-09	1	true
1.54579       	DILUPBiCGStab	3.767060e-06	1.407650e-10	1	2.010470e-05	6.257430e-10	1	false	GAMG	9.211870e-08	1.206160e-09	1	true
1.54579       	DILUPBiCGStab	3.766950e-06	1.408880e-10	1	2.010350e-05	6.265410e-10	1	false	GAMG	9.198160e-08	1.200180e-09	1	true
1.5458        	DILUPBiCGStab	3.766740e-06	1.410410e-10	1	2.010280e-05	6.278870e-10	1	false	GAMG	9.372540e-08	1.188690e-09	1	true
1.5458        	DILUPBiCGStab	3.766240e-06	1.412250e-10	1	2.010220e-05	6.292070e-10	1	false	GAMG	8.583800e-08	1.204640e-09	1	true
1.5458        	DILUPBiCGStab	3.765930e-06	1.413840e-10	1	2.010320e-05	6.307180e-10	1	false	GAMG	8.777280e-08	1.195390e-09	1	true
1.54581       	DILUPBiCGStab	3.765900e-06	1.415360e-10	1	2.010640e-05	6.321290e-10	1	false	GAMG	8.854440e-08	1.208490e-09	1	true
1.54581       	DILUPBiCGStab	3.766200e-06	1.416560e-10	1	2.010900e-05	6.336060e-10	1	false	GAMG	8.902550e-08	1.212340e-09	1	true
1.54581       	DILUPBiCGStab	3.767210e-06	1.418020e-10	1	2.011160e-05	6.345620e-10	1	false	GAMG	9.186080e-08	1.239690e-09	1	true
1.54582       	DILUPBiCGStab	3.769030e-06	1.420300e-10	1	2.011370e-05	6.357620e-10	1	false	GAMG	1.319770e-07	1.258470e-09	1	true
1.54582       	DILUPBiCGStab	3.768970e-06	1.423950e-10	1	2.011320e-05	6.379660e-10	1	false	GAMG	8.918180e-08	1.253890e-09	1	true
1.54583       	DILUPBiCGStab	3.767710e-06	1.426890e-10	1	2.011640e-05	6.408990e-10	1	false	GAMG	8.615810e-08	1.274620e-09	1	true
1.54583       	DILUPBiCGStab	3.767230e-06	1.428950e-10	1	2.011870e-05	6.424870e-10	1	false	GAMG	8.898690e-08	1.286870e-09	1	true
1.54583       	DILUPBiCGStab	3.767400e-06	1.430410e-10	1	2.012070e-05	6.437210e-10	1	false	GAMG	8.337970e-08	1.279400e-09	1	true
1.54584       	DILUPBiCGStab	3.767560e-06	1.431700e-10	1	2.012110e-05	6.454280e-10	1	false	GAMG	8.484980e-08	1.249870e-09	1	true
1.54584       	DILUPBiCGStab	3.767720e-06	1.433270e-10	1	2.012010e-05	6.469220e-10	1	false	GAMG	8.764610e-08	1.228750e-09	1	true
1.54584       	DILUPBiCGStab	3.768020e-06	1.435490e-10	1	2.011970e-05	6.487950e-10	1	false	GAMG	8.886350e-08	1.223600e-09	1	true
1.54585       	DILUPBiCGStab	3.768190e-06	1.437980e-10	1	2.012020e-05	6.504110e-10	1	false	GAMG	8.706570e-08	1.237470e-09	1	true
1.54585       	DILUPBiCGStab	3.769010e-06	1.441120e-10	1	2.012200e-05	6.522520e-10	1	false	GAMG	8.757920e-08	1.260150e-09	1	true
1.54585       	DILUPBiCGStab	3.770580e-06	1.445220e-10	1	2.012670e-05	6.541990e-10	1	false	GAMG	9.019200e-08	1.266260e-09	1	true
1.54586       	DILUPBiCGStab	3.770910e-06	1.446880e-10	1	2.012450e-05	6.554540e-10	1	false	GAMG	9.006530e-08	1.247140e-09	1	true
1.54586       	DILUPBiCGStab	3.769740e-06	1.445200e-10	1	2.011480e-05	6.562660e-10	1	false	GAMG	9.054680e-08	1.293650e-09	1	true
1.54587       	DILUPBiCGStab	3.769870e-06	1.445280e-10	1	2.010890e-05	6.570790e-10	1	false	GAMG	9.038630e-08	1.297880e-09	1	true
1.54587       	DILUPBiCGStab	3.772870e-06	1.453050e-10	1	2.012140e-05	6.601920e-10	1	false	GAMG	8.327980e-08	1.228470e-09	1	true
1.54587       	DILUPBiCGStab	3.770770e-06	1.456280e-10	1	2.011900e-05	6.628820e-10	1	false	GAMG	8.372710e-08	1.216630e-09	1	true
1.54588       	DILUPBiCGStab	3.769680e-06	1.459010e-10	1	2.011830e-05	6.646510e-10	1	false	GAMG	8.036950e-08	1.215910e-09	1	true
1.54588       	DILUPBiCGStab	3.769440e-06	1.461110e-10	1	2.011960e-05	6.663770e-10	1	false	GAMG	8.014390e-08	1.203480e-09	1	true
1.54588       	DILUPBiCGStab	3.769490e-06	1.463150e-10	1	2.012120e-05	6.682970e-10	1	false	GAMG	8.185490e-08	1.173280e-09	1	true
1.54589       	DILUPBiCGStab	3.769770e-06	1.465780e-10	1	2.012280e-05	6.705110e-10	1	false	GAMG	8.188550e-08	1.155350e-09	1	true
1.54589       	DILUPBiCGStab	3.769910e-06	1.468430e-10	1	2.012510e-05	6.725160e-10	1	false	GAMG	8.335960e-08	1.144770e-09	1	true
1.5459        	DILUPBiCGStab	3.769990e-06	1.471120e-10	1	2.012720e-05	6.747620e-10	1	false	GAMG	1.044680e-07	1.150430e-09	1	true
1.5459        	DILUPBiCGStab	3.770310e-06	1.473630e-10	1	2.012980e-05	6.752550e-10	1	false	GAMG	8.248700e-08	1.144540e-09	1	true
1.5459        	DILUPBiCGStab	3.770640e-06	1.477240e-10	1	2.013260e-05	6.781220e-10	1	false	GAMG	8.377740e-08	1.144300e-09	1	true
1.54591       	DILUPBiCGStab	3.771260e-06	1.480360e-10	1	2.013540e-05	6.810960e-10	1	false	GAMG	8.435200e-08	1.133880e-09	1	true
1.54591       	DILUPBiCGStab	3.772180e-06	1.483200e-10	1	2.013840e-05	6.834570e-10	1	false	GAMG	8.645350e-08	1.130640e-09	1	true
1.54591       	DILUPBiCGStab	3.773670e-06	1.486020e-10	1	2.013950e-05	6.865770e-10	1	false	GAMG	8.911660e-08	1.154950e-09	1	true
1.54592       	DILUPBiCGStab	3.773570e-06	1.489490e-10	1	2.013970e-05	6.892480e-10	1	false	GAMG	8.289090e-08	1.183270e-09	1	true
1.54592       	DILUPBiCGStab	3.772260e-06	1.495610e-10	1	2.014040e-05	6.928770e-10	1	false	GAMG	8.311670e-08	1.170910e-09	1	true
1.54593       	DILUPBiCGStab	3.771510e-06	1.499430e-10	1	2.014160e-05	6.951660e-10	1	false	GAMG	8.121630e-08	1.182850e-09	1	true
1.54593       	DILUPBiCGStab	3.771290e-06	1.503040e-10	1	2.014090e-05	6.973760e-10	1	false	GAMG	8.134760e-08	1.178970e-09	1	true
1.54593       	DILUPBiCGStab	3.771160e-06	1.506260e-10	1	2.013910e-05	6.997710e-10	1	false	GAMG	8.170870e-08	1.166770e-09	1	true
1.54594       	DILUPBiCGStab	3.770880e-06	1.508820e-10	1	2.013680e-05	7.021030e-10	1	false	GAMG	8.396090e-08	1.165860e-09	1	true
1.54594       	DILUPBiCGStab	3.770520e-06	1.510380e-10	1	2.013520e-05	7.037110e-10	1	false	GAMG	8.451790e-08	1.164920e-09	1	true
1.54594       	DILUPBiCGStab	3.770270e-06	1.512240e-10	1	2.013290e-05	7.065400e-10	1	false	GAMG	8.125020e-08	1.171270e-09	1	true
1.54595       	DILUPBiCGStab	3.770170e-06	1.512410e-10	1	2.013130e-05	7.078560e-10	1	false	GAMG	8.320980e-08	1.162490e-09	1	true
1.54595       	DILUPBiCGStab	3.770150e-06	1.512210e-10	1	2.013070e-05	7.101560e-10	1	false	GAMG	8.579710e-08	1.175130e-09	1	true
1.54595       	DILUPBiCGStab	3.770810e-06	1.512230e-10	1	2.013260e-05	7.121560e-10	1	false	GAMG	8.672500e-08	1.201840e-09	1	true
1.54596       	DILUPBiCGStab	3.773010e-06	1.514130e-10	1	2.013950e-05	7.142650e-10	1	false	GAMG	8.805390e-08	1.273620e-09	1	true
1.54596       	DILUPBiCGStab	3.775810e-06	1.515680e-10	1	2.014590e-05	7.159990e-10	1	false	GAMG	8.680090e-08	1.333000e-09	1	true
1.54597       	DILUPBiCGStab	3.775680e-06	1.515450e-10	1	2.013970e-05	7.169220e-10	1	false	GAMG	8.777980e-08	1.275350e-09	1	true
1.54597       	DILUPBiCGStab	3.772590e-06	1.517620e-10	1	2.013340e-05	7.195250e-10	1	false	GAMG	8.312840e-08	1.264980e-09	1	true
1.54597       	DILUPBiCGStab	3.770790e-06	1.519850e-10	1	2.013510e-05	7.221640e-10	1	false	GAMG	7.998870e-08	1.274550e-09	1	true
1.54598       	DILUPBiCGStab	3.770620e-06	1.522630e-10	1	2.013880e-05	7.241930e-10	1	false	GAMG	8.192240e-08	1.269280e-09	1	true
1.54598       	DILUPBiCGStab	3.770820e-06	1.525480e-10	1	2.014280e-05	7.258190e-10	1	false	GAMG	8.030540e-08	1.237080e-09	1	true
1.54598       	DILUPBiCGStab	3.771140e-06	1.529170e-10	1	2.014510e-05	7.272670e-10	1	false	GAMG	8.019760e-08	1.234350e-09	1	true
1.54599       	DILUPBiCGStab	3.771280e-06	1.533020e-10	1	2.014350e-05	7.278700e-10	1	false	GAMG	7.542680e-08	1.234790e-09	1	true
1.54599       	DILUPBiCGStab	3.771170e-06	1.536610e-10	1	2.014700e-05	7.281490e-10	1	false	GAMG	8.466740e-08	1.223810e-09	1	true
1.546         	DILUPBiCGStab	3.771050e-06	1.538860e-10	1	2.014750e-05	7.286390e-10	1	false	GAMG	8.074210e-08	1.221470e-09	1	true
1.546         	DILUPBiCGStab	3.770990e-06	1.540260e-10	1	2.014820e-05	7.294400e-10	1	false	GAMG	8.104760e-08	1.217520e-09	1	true
1.546         	DILUPBiCGStab	3.771010e-06	1.543020e-10	1	2.014720e-05	7.299780e-10	1	false	GAMG	8.162310e-08	1.224230e-09	1	true
1.54601       	DILUPBiCGStab	3.771300e-06	1.545290e-10	1	2.014710e-05	7.307960e-10	1	false	GAMG	8.462130e-08	1.223240e-09	1	true
1.54601       	DILUPBiCGStab	3.772340e-06	1.549170e-10	1	2.014610e-05	7.309100e-10	1	false	GAMG	8.283960e-08	1.273150e-09	1	true
1.54601       	DILUPBiCGStab	3.773680e-06	1.555180e-10	1	2.014330e-05	7.318670e-10	1	false	GAMG	8.632910e-08	1.272860e-09	1	true
1.54602       	DILUPBiCGStab	3.772530e-06	1.564440e-10	1	2.013780e-05	7.339430e-10	1	false	GAMG	8.207680e-08	1.218770e-09	1	true
1.54602       	DILUPBiCGStab	3.770770e-06	1.573160e-10	1	2.013380e-05	7.377110e-10	1	false	GAMG	7.613490e-08	1.210670e-09	1	true
1.54603       	DILUPBiCGStab	3.769910e-06	1.578370e-10	1	2.013790e-05	7.407100e-10	1	false	GAMG	8.406780e-08	1.216980e-09	1	true
1.54603       	DILUPBiCGStab	3.769910e-06	1.582110e-10	1	2.013590e-05	7.435810e-10	1	false	GAMG	8.516080e-08	1.198920e-09	1	true
1.54603       	DILUPBiCGStab	3.769470e-06	1.586030e-10	1	2.013450e-05	7.467180e-10	1	false	GAMG	8.756560e-08	1.189930e-09	1	true
1.54604       	DILUPBiCGStab	3.769230e-06	1.590080e-10	1	2.013310e-05	7.503930e-10	1	false	GAMG	8.576910e-08	1.195000e-09	1	true
1.54604       	DILUPBiCGStab	3.769180e-06	1.593070e-10	1	2.013340e-05	7.548120e-10	1	false	GAMG	8.717300e-08	1.194470e-09	1	true
1.54604       	DILUPBiCGStab	3.769340e-06	1.594840e-10	1	2.013500e-05	7.585670e-10	1	false	GAMG	8.320180e-08	1.197200e-09	1	true
1.54605       	DILUPBiCGStab	3.769170e-06	1.596150e-10	1	2.013740e-05	7.626780e-10	1	false	GAMG	8.651140e-08	1.188510e-09	1	true
1.54605       	DILUPBiCGStab	3.769170e-06	1.595460e-10	1	2.013970e-05	7.667240e-10	1	false	GAMG	8.860270e-08	1.204010e-09	1	true
1.54605       	DILUPBiCGStab	3.773510e-06	1.598970e-10	1	2.016250e-05	7.745750e-10	1	false	GAMG	8.802240e-08	1.243890e-09	1	true
1.54606       	DILUPBiCGStab	3.775060e-06	1.595960e-10	1	2.016560e-05	7.781170e-10	1	false	GAMG	7.684750e-08	1.321510e-09	1	true
1.54606       	DILUPBiCGStab	3.778630e-06	1.594490e-10	1	2.017920e-05	7.814620e-10	1	false	GAMG	9.399970e-08	1.366050e-09	1	true
1.54607       	DILUPBiCGStab	3.781160e-06	1.596020e-10	1	2.018700e-05	7.865530e-10	1	false	GAMG	8.695660e-08	1.293890e-09	1	true
1.54607       	DILUPBiCGStab	3.779670e-06	1.593880e-10	1	2.018600e-05	7.912870e-10	1	false	GAMG	8.820440e-08	1.228860e-09	1	true
1.54607       	DILUPBiCGStab	3.776830e-06	1.588220e-10	1	2.017960e-05	7.939680e-10	1	false	GAMG	8.832940e-08	1.245660e-09	1	true
1.54608       	DILUPBiCGStab	3.775700e-06	1.583440e-10	1	2.017380e-05	7.947020e-10	1	false	GAMG	8.274100e-08	1.214150e-09	1	true
1.54608       	DILUPBiCGStab	3.775550e-06	1.582220e-10	1	2.017690e-05	7.963220e-10	1	false	GAMG	9.366300e-08	1.190720e-09	1	true
1.54608       	DILUPBiCGStab	3.775750e-06	1.581790e-10	1	2.017430e-05	7.966360e-10	1	false	GAMG	9.047050e-08	1.193050e-09	1	true
1.54609       	DILUPBiCGStab	3.775460e-06	1.582040e-10	1	2.016710e-05	7.966760e-10	1	false	GAMG	8.250360e-08	1.192670e-09	1	true
1.54609       	DILUPBiCGStab	3.775240e-06	1.583560e-10	1	2.016900e-05	7.976870e-10	1	false	GAMG	8.774360e-08	1.194740e-09	1	true
1.5461        	DILUPBiCGStab	3.774720e-06	1.584320e-10	1	2.016530e-05	7.968020e-10	1	false	GAMG	8.412480e-08	1.187690e-09	1	true
1.5461        	DILUPBiCGStab	3.774180e-06	1.585340e-10	1	2.015650e-05	7.992430e-10	1	false	GAMG	7.817680e-08	1.193830e-09	1	true
1.5461        	DILUPBiCGStab	3.773830e-06	1.589670e-10	1	2.015880e-05	7.988640e-10	1	false	GAMG	8.957090e-08	1.192390e-09	1	true
1.54611       	DILUPBiCGStab	3.773820e-06	1.592080e-10	1	2.015540e-05	7.976460e-10	1	false	GAMG	8.545930e-08	1.191910e-09	1	true
1.54611       	DILUPBiCGStab	3.774690e-06	1.594210e-10	1	2.014930e-05	7.952370e-10	1	false	GAMG	7.833350e-08	1.221870e-09	1	true
1.54611       	DILUPBiCGStab	3.775150e-06	1.597330e-10	1	2.015260e-05	7.928840e-10	1	false	GAMG	8.657550e-08	1.245950e-09	1	true
1.54612       	DILUPBiCGStab	3.773320e-06	1.600200e-10	1	2.015070e-05	7.946210e-10	1	false	GAMG	8.547480e-08	1.223080e-09	1	true
1.54612       	DILUPBiCGStab	3.772250e-06	1.602620e-10	1	2.015190e-05	7.952470e-10	1	false	GAMG	8.358910e-08	1.247580e-09	1	true
1.54613       	DILUPBiCGStab	3.772310e-06	1.604970e-10	1	2.014870e-05	7.945030e-10	1	false	GAMG	7.886510e-08	1.243240e-09	1	true
1.54613       	DILUPBiCGStab	3.773020e-06	1.607240e-10	1	2.015780e-05	7.949110e-10	1	false	GAMG	9.115390e-08	1.232740e-09	1	true
1.54613       	DILUPBiCGStab	3.773500e-06	1.609730e-10	1	2.015950e-05	7.945820e-10	1	false	GAMG	9.051030e-08	1.218470e-09	1	true
1.54614       	DILUPBiCGStab	3.773850e-06	1.611570e-10	1	2.016240e-05	7.958300e-10	1	false	GAMG	8.949460e-08	1.219550e-09	1	true
1.54614       	DILUPBiCGStab	3.774440e-06	1.613650e-10	1	2.016290e-05	7.961510e-10	1	false	GAMG	8.212880e-08	1.238670e-09	1	true
1.54614       	DILUPBiCGStab	3.774450e-06	1.614000e-10	1	2.016860e-05	7.964210e-10	1	false	GAMG	8.685500e-08	1.245290e-09	1	true
1.54615       	DILUPBiCGStab	3.774420e-06	1.613970e-10	1	2.017000e-05	7.969370e-10	1	false	GAMG	8.507260e-08	1.238880e-09	1	true
1.54615       	DILUPBiCGStab	3.774440e-06	1.614300e-10	1	2.017190e-05	7.979210e-10	1	false	GAMG	8.619990e-08	1.243140e-09	1	true
1.54616       	DILUPBiCGStab	3.778650e-06	1.620040e-10	1	2.019520e-05	8.013080e-10	1	false	GAMG	8.017540e-08	1.291500e-09	1	true
1.54616       	DILUPBiCGStab	3.779520e-06	1.621400e-10	1	2.019830e-05	8.012810e-10	1	false	GAMG	8.213000e-08	1.362190e-09	1	true
1.54616       	DILUPBiCGStab	3.780930e-06	1.625070e-10	1	2.019940e-05	8.010930e-10	1	false	GAMG	8.300550e-08	1.346690e-09	1	true
1.54617       	DILUPBiCGStab	3.780920e-06	1.629300e-10	1	2.020300e-05	8.038620e-10	1	false	GAMG	8.767350e-08	1.327500e-09	1	true
1.54617       	DILUPBiCGStab	3.781600e-06	1.631780e-10	1	2.020820e-05	8.076320e-10	1	false	GAMG	7.812220e-08	1.325680e-09	1	true
1.54617       	DILUPBiCGStab	3.781190e-06	1.629800e-10	1	2.020850e-05	8.087420e-10	1	false	GAMG	9.440290e-08	1.286420e-09	1	true
1.54618       	DILUPBiCGStab	3.779540e-06	1.624930e-10	1	2.019620e-05	8.083530e-10	1	false	GAMG	9.908110e-08	1.311580e-09	1	true
1.54618       	DILUPBiCGStab	3.778790e-06	1.621530e-10	1	2.018430e-05	8.080930e-10	1	false	GAMG	8.987330e-08	1.285510e-09	1	true
1.54618       	DILUPBiCGStab	3.778450e-06	1.618980e-10	1	2.018650e-05	8.085900e-10	1	false	GAMG	9.546300e-08	1.280920e-09	1	true
1.54619       	DILUPBiCGStab	3.778040e-06	1.617130e-10	1	2.018530e-05	8.091610e-10	1	false	GAMG	9.618400e-08	1.261950e-09	1	true
